3059,1050,MTD351,Resource Consumption Rate,The number of resource consumed per number of consumers per time,4,freshwater,temperate,York; UK,NA,NA,NA,53.955,-1.073
3067,1051,MTD352,Resource Consumption Rate,The number of resource consumed per number of consumers per time,4,freshwater,temperate,York; UK,NA,NA,NA,53.955,-1.073
3073,1192,MTD353,Resource Consumption Rate,The number of resource consumed per number of consumers per time,6,freshwater,temperate,Eunice Lake; Ontario; Canada,NA,NA,NA,51.254,-85.323
3075,1197,MTD354,Resource Consumption Rate,The number of resource consumed per number of consumers per time,6,freshwater,temperate,Eunice Lake; Ontario; Canada,NA,NA,NA,51.254,-85.323
3077,1198,MTD355,Resource Consumption Rate,The number of resource consumed per number of consumers per time,6,freshwater,temperate,Eunice Lake; Ontario; Canada,NA,NA,NA,51.254,-85.323
3079,1211,MTD356,Resource Consumption Rate,The number of resource consumed per number of consumers per time,4,terrestrial,temperate,southern England,NA,NA,NA,51.172,-1.099
3085,1212,MTD357,Voluntary Body Velocity,Velocity of the whole organism with no apparent stimulus,10,terrestrial,temperate,southern England,NA,NA,NA,51.172,-1.099
3090,1213,MTD358,Resource Consumption Rate,The number of resource consumed per number of consumers per time,4,terrestrial,temperate,southern England,NA,NA,NA,51.172,-1.099
3094,1214,MTD359,Handling Duration,Time taken by a consumer to pursue; subjugate and ingest resource,6,terrestrial,temperate,southern England,NA,NA,NA,51.172,-1.099
3096,1215,MTD360,Handling Duration,Time taken by a consumer to pursue; subjugate and ingest resource,6,terrestrial,temperate,southern England,NA,NA,NA,51.172,-1.099
3098,1216,MTD361,Handling Duration,Time taken by a consumer to pursue; subjugate and ingest resource,7,terrestrial,temperate,southern England,NA,NA,NA,51.172,-1.099
3100,1217,MTD362,Handling Duration,Time taken by a consumer to pursue; subjugate and ingest resource,7,terrestrial,temperate,southern England,NA,NA,NA,51.172,-1.099
3102,1219,MTD363,Handling Duration,Time taken by a consumer to pursue; subjugate and ingest resource,6,terrestrial,temperate,southern England,NA,NA,NA,51.172,-1.099
3104,1221,MTD364,Handling Duration,Time taken by a consumer to pursue; subjugate and ingest resource,6,terrestrial,temperate,southern England,NA,NA,NA,51.172,-1.099
3106,1224,MTD365,Handling Duration,Time taken by a consumer to pursue; subjugate and ingest resource,7,terrestrial,temperate,southern England,NA,NA,NA,51.172,-1.099
3108,1225,MTD366,Handling Duration,Time taken by a consumer to pursue; subjugate and ingest resource,7,terrestrial,temperate,southern England,NA,NA,NA,51.172,-1.099
3110,1235,MTD367,Handling Duration,Time taken by a consumer to pursue; subjugate and ingest resource,6,terrestrial,temperate,southern England,NA,NA,NA,51.172,-1.099
3112,1237,MTD368,Handling Duration,Time taken by a consumer to pursue; subjugate and ingest resource,6,terrestrial,temperate,southern England,NA,NA,NA,51.172,-1.099
3114,1239,MTD369,Handling Duration,Time taken by a consumer to pursue; subjugate and ingest resource,7,terrestrial,temperate,southern England,NA,NA,NA,51.172,-1.099
3116,1241,MTD370,Handling Duration,Time taken by a consumer to pursue; subjugate and ingest resource,7,terrestrial,temperate,southern England,NA,NA,NA,51.172,-1.099
3118,1243,MTD371,Handling Duration,Time taken by a consumer to pursue; subjugate and ingest resource,6,terrestrial,temperate,southern England,NA,NA,NA,51.172,-1.099
3120,1245,MTD372,Handling Duration,Time taken by a consumer to pursue; subjugate and ingest resource,6,terrestrial,temperate,southern England,NA,NA,NA,51.172,-1.099
3122,1247,MTD373,Handling Duration,Time taken by a consumer to pursue; subjugate and ingest resource,7,terrestrial,temperate,southern England,NA,NA,NA,51.172,-1.099
3124,1249,MTD374,Handling Duration,Time taken by a consumer to pursue; subjugate and ingest resource,7,terrestrial,temperate,southern England,NA,NA,NA,51.172,-1.099
3126,1251,MTD375,Handling Duration,Time taken by a consumer to pursue; subjugate and ingest resource,6,terrestrial,temperate,southern England,NA,NA,NA,51.172,-1.099
3128,1253,MTD376,Handling Duration,Time taken by a consumer to pursue; subjugate and ingest resource,6,terrestrial,temperate,southern England,NA,NA,NA,51.172,-1.099
3130,1255,MTD377,Handling Duration,Time taken by a consumer to pursue; subjugate and ingest resource,7,terrestrial,temperate,southern England,NA,NA,NA,51.172,-1.099
3132,1257,MTD378,Handling Duration,Time taken by a consumer to pursue; subjugate and ingest resource,7,terrestrial,temperate,southern England,NA,NA,NA,51.172,-1.099
3134,36030,MTD379,Escape Body Velocity,Velocity of the whole body during escape burst movement of a resource,1,terrestrial,NA,NA,NA,NA,NA,NA,NA
3139,36031,MTD380,Escape Body Velocity,Velocity of the whole body during escape burst movement of a resource,1,terrestrial,NA,NA,NA,NA,NA,NA,NA
3144,36032,MTD381,Escape Body Velocity,Velocity of the whole body during escape burst movement of a resource,1,terrestrial,NA,NA,NA,NA,NA,NA,NA
3149,36033,MTD382,Escape Body Velocity,Velocity of the whole body during escape burst movement of a resource,1,terrestrial,NA,NA,NA,NA,NA,NA,NA
3154,36034,MTD383,Escape Body Velocity,Velocity of the whole body during escape burst movement of a resource,1,terrestrial,NA,NA,NA,NA,NA,NA,NA
3159,36035,MTD384,Foraging Body Undulation Rate,Rate of undulating body strokes used for feeding,1,marine,temperate,Kaerby Fed; Odense Fjord; Denmark,NA,NA,NA,55.493,10.541
3169,36036,MTD385,Predation Mortality Rate,Mortality rate of resource population to consumers normalised by resource and consumer population densities per time,8,marine,temperate,Narragansett Bay; Rhode Island; USA,NA,NA,NA,41.673,-71.202
3171,36037,MTD386,Predation Mortality Rate,Mortality rate of resource population to consumers normalised by resource and consumer population densities per time,8,marine,temperate,Narragansett Bay; Rhode Island; USA,NA,NA,NA,41.673,-71.202
3173,36038,MTD387,Predation Mortality Rate,Mortality rate of resource population to consumers normalised by resource and consumer population densities per time,8,marine,temperate,Narragansett Bay; Rhode Island; USA,NA,NA,NA,41.673,-71.202
3175,36039,MTD388,Predation Mortality Rate,Mortality rate of resource population to consumers normalised by resource and consumer population densities per time,8,marine,temperate,Narragansett Bay; Rhode Island; USA,NA,NA,NA,41.673,-71.202
3177,36040,MTD389,Predation Mortality Rate,Mortality rate of resource population to consumers normalised by resource and consumer population densities per time,8,marine,temperate,Narragansett Bay; Rhode Island; USA,NA,NA,NA,41.673,-71.202
3179,36041,MTD390,Predation Mortality Rate,Mortality rate of resource population to consumers normalised by resource and consumer population densities per time,8,marine,temperate,Narragansett Bay; Rhode Island; USA,NA,NA,NA,41.673,-71.202
3181,36042,MTD391,Consumer Search Rate,The area an individual consumer searches when foraging per time (calculated as the number of attacks standardized by resource density and the size of the arena),17,marine,temperate,Narragansett Bay; Rhode Island; USA,NA,NA,NA,41.673,-71.202
3183,36043,MTD392,Consumer Search Rate,The area an individual consumer searches when foraging per time (calculated as the number of attacks standardized by resource density and the size of the arena),17,marine,temperate,Narragansett Bay; Rhode Island; USA,NA,NA,NA,41.673,-71.202
3185,36044,MTD393,Successful Attack Probability,The number of attacks that resulted in consumption of resource in proportion to the total number of attacks attempted,8,freshwater,temperate,Lake Michigan; Michigan; USA,NA,NA,NA,43.453,-87.231
3189,36045,MTD394,Successful Attack Probability,The number of attacks that resulted in consumption of resource in proportion to the total number of attacks attempted,8,freshwater,temperate,Lake Michigan; Michigan; USA,NA,NA,NA,43.453,-87.231
3193,36048,MTD395,Faecal Excretion Rate,Mass of faeces excreted by a consumer individual per time,NA,freshwater,temperate,Butler County; Idaho; USA,NA,NA,NA,47.522,-116.134
3198,36049,MTD396,Voluntary Tail Beat Rate,Rate of tail-beat cycles of an organism during voluntary locomotion,24,freshwater,temperate,Florida; USA,NA,NA,NA,27.665,-81.516
3204,36050,MTD397,Subjugation-through-Consumption Duration,Time taken by a consumer to subdue each resource (expressed as time per resource individual per consumer individual),NA,marine,temperate,Bovisand; South Devon; UK,NA,NA,NA,50.337,-4.123
3207,36051,MTD398,Submerged Attack Probability,Proportion of times a consumer attacked resource when the consumer was submerged to the total number of attacks (consumer also attacked from the water surface),12,freshwater,temperate,Oxford; Devon; England; UK,NA,NA,NA,51.124,-1.978
3212,36055,MTD399,Submerged Attack Probability,Proportion of times a consumer attacked resource when the consumer was submerged to the total number of attacks (consumer also attacked from the water surface),6,freshwater,temperate,Oxford; Devon; England; UK,NA,NA,NA,51.124,-1.978
3214,36057,MTD400,Submerged Attack Probability,Proportion of times a consumer attacked resource when the consumer was submerged to the total number of attacks (consumer also attacked from the water surface),6,freshwater,temperate,Oxford; Devon; England; UK,NA,NA,NA,51.124,-1.978
3216,36059,MTD401,Resource Habitat Encounter Rate,Total number of times a consumer encounters its resource habitat within the larger landscape per consumer per time,1,terrestrial,temperate,Uppsalla; Sweden,NA,NA,NA,59.842,17.644
3236,36063,MTD402,Resource Habitat Encounter Rate,Total number of times a consumer encounters its resource habitat within the larger landscape per consumer per time,2,terrestrial,temperate,Uppsalla; Sweden,NA,NA,NA,59.842,17.644
3256,36067,MTD403,Unsuccessful Attack Rate,Rate of attacks that did not result in consumption of the resource per consumer (or group of consumers) when foraging,9,terrestrial,temperate,Madrid; Spain,NA,NA,NA,40.417,-3.7
3259,36070,MTD404,Foraging Probability,Proportion of time an animal spends foraging,1,terrestrial,temperate,Denmark,NA,NA,NA,56.264,9.502
3282,36086,MTD405,Resource Consumption Probability,Amount of resource eaten by a consumer as a proportion to the total amount available,8,marine,temperate,Lower York River & Piankatank River; Virginia; USA,NA,NA,NA,37.361,-76.487
3285,36087,MTD406,Resource Consumption Probability,Amount of resource eaten by a consumer as a proportion to the total amount available,8,marine,temperate,Lower York River & Piankatank River; Virginia; USA,NA,NA,NA,37.361,-76.487
3288,36088,MTD407,Resource Consumption Probability,Amount of resource eaten by a consumer as a proportion to the total amount available,8,marine,temperate,Lower York River & Piankatank River; Virginia; USA,NA,NA,NA,37.361,-76.487
3291,36089,MTD408,Resource Consumption Probability,Amount of resource eaten by a consumer as a proportion to the total amount available,8,marine,temperate,Lower York River & Piankatank River; Virginia; USA,NA,NA,NA,37.361,-76.487
3294,36090,MTD409,Resource Consumption Probability,Amount of resource eaten by a consumer as a proportion to the total amount available,8,marine,temperate,Lower York River & Piankatank River; Virginia; USA,NA,NA,NA,37.361,-76.487
3297,36091,MTD410,Resource Consumption Probability,Amount of resource eaten by a consumer as a proportion to the total amount available,8,marine,temperate,Lower York River & Piankatank River; Virginia; USA,NA,NA,NA,37.361,-76.487
3300,36092,MTD411,Escape Apparent Visual Looming Threshold,'Threshold at which the rate of change of the visual angle subtended by an attacking consumers frontal profile onto the resource''s eye triggers an escape response by the resource',1,marine,temperate,Oban; Scotland,NA,NA,NA,56.409,-5.468
3355,36093,MTD412,Mass-Specific Ammonia Excretion Rate,Rate of ammonia (NH3) mass excretion per consumer mass per time,10,freshwater,temperate,Lake Kinneret; Israel,NA,NA,NA,32.833,35.583
3358,36094,MTD413,Escape Body Velocity,Velocity of the whole body during escape burst movement of a resource,15,marine,temperate,Firth of Clyde; Scotland,NA,NA,NA,55.667,-5
3361,36095,MTD414,Unsuccessful Attack Rate,Rate of attacks that did not result in consumption of the resource per consumer (or group of consumers) when foraging,9,terrestrial,temperate,Madrid; Spain,NA,NA,NA,40.417,-3.7
3364,36096,MTD415,Flee Distance,Distance moved by a resource when fleeing a predator before stopping (includes escape burst component and other slower movement; if present),1,terrestrial,tropical,Sierra del Ajusco; Mexico,NA,NA,NA,19.425,-99.119
3405,36097,MTD416,Flee Distance,Distance moved by a resource when fleeing a predator before stopping (includes escape burst component and other slower movement; if present),1,terrestrial,tropical,Sierra del Ajusco; Mexico,NA,NA,NA,19.425,-99.119
3430,36098,MTD417,Flee Distance,Distance moved by a resource when fleeing a predator before stopping (includes escape burst component and other slower movement; if present),1,terrestrial,tropical,Sierra del Ajusco; Mexico,NA,NA,NA,19.425,-99.119
3452,36099,MTD418,Escape Tail Beat Rate,Rate of tail beats of a resource individual during locomotion for escape,15,marine,temperate,Firth of Clyde; Scotland,NA,NA,NA,55.667,-5
3455,36100,MTD419,Voluntary Tail Beat Rate,Rate of tail-beat cycles of an organism during voluntary locomotion,15,marine,temperate,Firth of Clyde; Scotland,NA,NA,NA,55.667,-5
3459,36101,MTD420,Escape Stroke Length,Distance covered by a resource in a single locomotory stroke during escape,15,marine,temperate,Firth of Clyde; Scotland,NA,NA,NA,55.667,-5
3462,36102,MTD421,Voluntary Stroke Length,Distance covered by an organism in a single locomotory stroke during voluntary locomotion,15,marine,temperate,Firth of Clyde; Scotland,NA,NA,NA,55.667,-5
3465,36103,MTD422,Successful Attack Probability,The number of attacks that resulted in consumption of resource in proportion to the total number of attacks attempted,NA,freshwater,temperate,Southern Sweden,NA,NA,NA,58.148,13.887
3469,36104,MTD423,Successful Attack Probability,The number of attacks that resulted in consumption of resource in proportion to the total number of attacks attempted,4,freshwater,temperate,Southern Sweden,NA,NA,NA,58.148,13.887
3473,36105,MTD424,Filtration Metabolic Efficiency Volume,Mass-specific metabolic efficiency of the filtration process expressed as water volume per oxygen volume per consumer individual,5,marine,temperate,Limfjord estuary; Langerak; Denmark,NA,NA,NA,57.028,10.133
3480,36106,MTD425,Filtration Metabolic Efficiency Volume,Mass-specific metabolic efficiency of the filtration process expressed as water volume per oxygen volume per consumer individual,5,marine,temperate,Limfjord estuary; Langerak; Denmark,NA,NA,NA,57.028,10.133
3487,36107,MTD426,Refuge Distance,Distance to refuge for a resource when initially spotted by a consumer (e.g.; bush; rock; clump of grass),1,terrestrial,temperate,Cooks & Kenedy County; Texas; USA,NA,NA,NA,31.541,-96.724
3538,36108,MTD427,Flee Distance,Distance moved by a resource when fleeing a predator before stopping (includes escape burst component and other slower movement; if present),1,terrestrial,temperate,Cooks & Kenedy County; Texas; USA,NA,NA,NA,31.541,-96.724
3572,36109,MTD428,Resource Mobility Selection,Proportion of replicate consumer-resource trials in which the first resource consumed by the consumer was winged (initially an equal number of winged and wingless resources were in the arena available for consumption),8,terrestrial,temperate,Madrid; Spain,NA,NA,NA,40.417,-3.7
3596,36110,MTD429,Grid-Point Encounter Rate,Encounter rate of individuals in a population with a 1cm square box marked on the substrate over a given time period,3,terrestrial,NA,NA,NA,NA,NA,NA,NA
3600,36111,MTD430,Grid-Point Encounter Rate,Encounter rate of individuals in a population with a 1cm square box marked on the substrate over a given time period,3,terrestrial,NA,NA,NA,NA,NA,NA,NA
3604,36112,MTD431,Grid-Point Encounter Rate,Encounter rate of individuals in a population with a 1cm square box marked on the substrate over a given time period,3,terrestrial,NA,NA,NA,NA,NA,NA,NA
3608,36113,MTD432,Grid-Point Encounter Rate,Encounter rate of individuals in a population with a 1cm square box marked on the substrate over a given time period,3,terrestrial,NA,NA,NA,NA,NA,NA,NA
3612,36114,MTD433,Flee Distance,Distance moved by a resource when fleeing a predator before stopping (includes escape burst component and other slower movement; if present),1,marine,temperate,Oban; Scotland,NA,NA,NA,56.409,-5.468
3652,36115,MTD434,Attack Body Velocity,Body velocity of an individual consumer during an attack,1,marine,temperate,Oban; Scotland,NA,NA,NA,56.409,-5.468
3709,36116,MTD435,Successful Attack Probability,The number of attacks that resulted in consumption of resource in proportion to the total number of attacks attempted,212,marine,temperate,Oban; Scotland,NA,NA,NA,56.409,-5.468
3711,36117,MTD436,Escape Body Velocity,Velocity of the whole body during escape burst movement of a resource,1,terrestrial,NA,NA,NA,NA,NA,NA,NA
3815,36118,MTD437,Attack Number Rate,Number of attacks per consumer number per time,6,terrestrial,temperate,Swan Creek & Lake Manitoba; Winnipeg; Canada,NA,NA,NA,50.109,-97.802
3818,36119,MTD438,Attack Number Rate,Number of attacks per consumer number per time,4,terrestrial,temperate,Swan Creek & Lake Manitoba; Winnipeg; Canada,NA,NA,NA,50.109,-97.802
3821,36120,MTD439,Attack Number Rate,Number of attacks per consumer number per time,10,terrestrial,temperate,Swan Creek & Lake Manitoba; Winnipeg; Canada,NA,NA,NA,50.109,-97.802
3824,36121,MTD440,Attack Number Rate,Number of attacks per consumer number per time,8,terrestrial,temperate,Swan Creek & Lake Manitoba; Winnipeg; Canada,NA,NA,NA,50.109,-97.802
3827,36122,MTD441,Attack Number Rate,Number of attacks per consumer number per time,13,terrestrial,temperate,Swan Creek & Lake Manitoba; Winnipeg; Canada,NA,NA,NA,50.109,-97.802
3830,36123,MTD442,Attack Number Rate,Number of attacks per consumer number per time,9,terrestrial,temperate,Swan Creek & Lake Manitoba; Winnipeg; Canada,NA,NA,NA,50.109,-97.802
3833,36124,MTD443,Successful Attack Probability,The number of attacks that resulted in consumption of resource in proportion to the total number of attacks attempted,6,terrestrial,temperate,Swan Creek & Lake Manitoba; Winnipeg; Canada,NA,NA,NA,50.109,-97.802
3836,36125,MTD444,Successful Attack Probability,The number of attacks that resulted in consumption of resource in proportion to the total number of attacks attempted,4,terrestrial,temperate,Swan Creek & Lake Manitoba; Winnipeg; Canada,NA,NA,NA,50.109,-97.802
3839,36126,MTD445,Successful Attack Probability,The number of attacks that resulted in consumption of resource in proportion to the total number of attacks attempted,10,terrestrial,temperate,Swan Creek & Lake Manitoba; Winnipeg; Canada,NA,NA,NA,50.109,-97.802
3842,36127,MTD446,Successful Attack Probability,The number of attacks that resulted in consumption of resource in proportion to the total number of attacks attempted,8,terrestrial,temperate,Swan Creek & Lake Manitoba; Winnipeg; Canada,NA,NA,NA,50.109,-97.802
3845,36128,MTD447,Successful Attack Probability,The number of attacks that resulted in consumption of resource in proportion to the total number of attacks attempted,13,terrestrial,temperate,Swan Creek & Lake Manitoba; Winnipeg; Canada,NA,NA,NA,50.109,-97.802
3848,36129,MTD448,Successful Attack Probability,The number of attacks that resulted in consumption of resource in proportion to the total number of attacks attempted,9,terrestrial,temperate,Swan Creek & Lake Manitoba; Winnipeg; Canada,NA,NA,NA,50.109,-97.802
3851,36130,MTD449,Gut Passage Time,Time for food to move through an animal from ingestion to initial evacuation in faeces,50,marine,temperate,Helgoland; Germany,NA,NA,NA,54.18,7.889
3855,36131,MTD450,Gut Passage Time,Time for food to move through an animal from ingestion to initial evacuation in faeces,50,marine,temperate,Helgoland; Germany,NA,NA,NA,54.18,7.889
3859,36132,MTD451,Unsuccessful Attack Probability,The number of attacks that did not result in consumption of resource in proportion to the total number of attacks attempted,330,freshwater,temperate,Lake Sovdeborg; Sweden,NA,NA,NA,55.576,13.669
3863,36133,MTD452,Unsuccessful Attack Probability,The number of attacks that did not result in consumption of resource in proportion to the total number of attacks attempted,330,freshwater,temperate,Lake Sovdeborg; Sweden,NA,NA,NA,55.576,13.669
3867,36134,MTD453,Flee Distance,Distance moved by a resource when fleeing a predator before stopping (includes escape burst component and other slower movement; if present),25,freshwater,temperate,South Australia; Australia,NA,NA,NA,-32.029,135.002
3869,36135,MTD454,Flee Distance,Distance moved by a resource when fleeing a predator before stopping (includes escape burst component and other slower movement; if present),25,freshwater,temperate,South Australia; Australia,NA,NA,NA,-32.029,135.002
3871,36136,MTD455,Flee Distance,Distance moved by a resource when fleeing a predator before stopping (includes escape burst component and other slower movement; if present),25,freshwater,temperate,South Australia; Australia,NA,NA,NA,-32.029,135.002
3873,36137,MTD456,Filtration Rate,Volumetric flow rate of water through a filter feeding consumer (flow rate measured directly; not by clearance of material from the fluid),3,marine,temperate,Kaerby Fed; Odense Fjord; Denmark,NA,NA,NA,55.493,10.541
3911,36138,MTD457,Resource Size Selection,Choice of body length of consumed resource by consumers,6,marine,temperate,Traeth Melynog; Wales; UK,NA,NA,NA,53.301,-3.834
3940,36139,MTD458,Food Mass Conversion Efficiency,Efficiency of converting food mass to body mass (expressed as growth in tissue mass in proportion to total mass of resource consumed),32,marine,temperate,Newport; Oregon; USA,NA,NA,NA,44.622,-124.045
3942,36141,MTD459,Escape Body Velocity,Velocity of the whole body during escape burst movement of a resource,15,terrestrial,temperate,Murray County; Oklahoma; USA,NA,NA,NA,34.438,-97.05
3947,36142,MTD460,Fixed-point Activity Rate,Encounter rate of individuals in a population moving past a fixed point,10,freshwater,temperate,York; UK,NA,NA,NA,53.955,-1.073
3957,36143,MTD461,Population Voluntary Exposure Probability,Proportion of individuals in a population that are exposed (i.e.; above substrate surface and active) at time of observation,NA,freshwater,temperate,Marion Lake; British Columbia; Canada,NA,NA,NA,50.994,-127
3965,36144,MTD462,Population Voluntary Exposure Probability,Proportion of individuals in a population that are exposed (i.e.; above substrate surface and active) at time of observation,NA,freshwater,temperate,Marion Lake; British Columbia; Canada,NA,NA,NA,50.994,-127
3971,36145,MTD463,Population Voluntary Movement Probability of Exposed Individuals,Proportion of exposed individuals in a population that are physically moving through space at time of observation,NA,freshwater,temperate,Marion Lake; British Columbia; Canada,NA,NA,NA,50.994,-127
3976,36146,MTD464,Population Voluntary Movement Probability of Exposed Individuals,Proportion of exposed individuals in a population that are physically moving through space at time of observation,NA,freshwater,temperate,Marion Lake; British Columbia; Canada,NA,NA,NA,50.994,-127
3980,36147,MTD465,Gut Loading Time,Time taken to physically fill the gut of an individual consumer with food,40,freshwater,temperate,Butler County; Idaho; USA,NA,NA,NA,47.522,-116.134
3985,36148,MTD466,Gut Passage Time,Time for food to move through an animal from ingestion to initial evacuation in faeces,40,freshwater,temperate,Butler County; Idaho; USA,NA,NA,NA,47.522,-116.134
3990,36149,MTD467,Gut Passage Time,Time for food to move through an animal from ingestion to initial evacuation in faeces,40,freshwater,temperate,Butler County; Idaho; USA,NA,NA,NA,47.522,-116.134
3992,36150,MTD468,Mass-Specific Mass Clearance Rate,Mass-specific rate of removal of suspended particles from the environment per mass of filter feeder per time,19,freshwater,temperate,Lake Erie; Buffalo; New York; USA,NA,NA,NA,42.876,-78.838
3996,36151,MTD469,Mass-Specific Ammonia Excretion Rate,Rate of ammonia (NH3) mass excretion per consumer mass per time,19,freshwater,temperate,Lake Erie; Buffalo; New York; USA,NA,NA,NA,42.876,-78.838
4000,36152,MTD470,Escape Body Velocity,Velocity of the whole body during escape burst movement of a resource,12,terrestrial,temperate,Aiken County; South Carolina; USA,NA,NA,NA,33.56,-81.72
4009,36153,MTD471,Endurance Time,Time maintained on a single-speed treadmill or flow chamber until exhaustion when escaping a consumer (or other non-biotic negative stimulus),12,terrestrial,temperate,Aiken County; South Carolina; USA,NA,NA,NA,33.56,-81.72
4018,36154,MTD472,Critical Travel Velocity,Velocity at which an individual fails to maintain itself within a moving terrain that incrementally increases in speed (measured using a multi-speed flow chamber or treadmill),1,freshwater,temperate,Deer Creek; Tehama County; California; USA,NA,NA,NA,40.26,-121.393
4061,36155,MTD473,Escape Body Response Time,Time interval between the first physical displacement of the body of the resource by a stimulus and the first body movement in response,60,marine,temperate,Firth of Clyde; Scotland,NA,NA,NA,55.667,-5
4064,36156,MTD474,Escape Body Response Time,Time interval between the first physical displacement of the body of the resource by a stimulus and the first body movement in response,60,marine,temperate,Firth of Clyde; Scotland,NA,NA,NA,55.667,-5
4067,36157,MTD475,Escape Body Response Time,Time interval between the first physical displacement of the body of the resource by a stimulus and the first body movement in response,60,marine,temperate,Firth of Clyde; Scotland,NA,NA,NA,55.667,-5
4070,36158,MTD476,Escape Body Response Time,Time interval between the first physical displacement of the body of the resource by a stimulus and the first body movement in response,60,marine,temperate,Firth of Clyde; Scotland,NA,NA,NA,55.667,-5
4073,36159,MTD477,Escape Body Contraction Time,Time for animal to contract its body during escape movement,60,marine,temperate,Firth of Clyde; Scotland,NA,NA,NA,55.667,-5
4076,36160,MTD478,Escape Body Contraction Time,Time for animal to contract its body during escape movement,60,marine,temperate,Firth of Clyde; Scotland,NA,NA,NA,55.667,-5
4079,36161,MTD479,Escape Body Contraction Time,Time for animal to contract its body during escape movement,60,marine,temperate,Firth of Clyde; Scotland,NA,NA,NA,55.667,-5
4082,36162,MTD480,Escape Body Contraction Time,Time for animal to contract its body during escape movement,60,marine,temperate,Firth of Clyde; Scotland,NA,NA,NA,55.667,-5
4085,36163,MTD481,Escape Tail Beat Amplitude,Amplitude of the tail of a resource during escape locomotion,60,marine,temperate,Firth of Clyde; Scotland,NA,NA,NA,55.667,-5
4088,36164,MTD482,Escape Tail Beat Amplitude,Amplitude of the tail of a resource during escape locomotion,60,marine,temperate,Firth of Clyde; Scotland,NA,NA,NA,55.667,-5
4091,36165,MTD483,Escape Tail Beat Amplitude,Amplitude of the tail of a resource during escape locomotion,60,marine,temperate,Firth of Clyde; Scotland,NA,NA,NA,55.667,-5
4094,36166,MTD484,Escape Tail Beat Amplitude,Amplitude of the tail of a resource during escape locomotion,60,marine,temperate,Firth of Clyde; Scotland,NA,NA,NA,55.667,-5
4097,36167,MTD485,Escape Tail Beat Rate,Rate of tail beats of a resource individual during locomotion for escape,60,marine,temperate,Firth of Clyde; Scotland,NA,NA,NA,55.667,-5
4100,36168,MTD486,Escape Tail Beat Rate,Rate of tail beats of a resource individual during locomotion for escape,60,marine,temperate,Firth of Clyde; Scotland,NA,NA,NA,55.667,-5
4103,36169,MTD487,Escape Tail Beat Rate,Rate of tail beats of a resource individual during locomotion for escape,60,marine,temperate,Firth of Clyde; Scotland,NA,NA,NA,55.667,-5
4106,36170,MTD488,Escape Tail Beat Rate,Rate of tail beats of a resource individual during locomotion for escape,60,marine,temperate,Firth of Clyde; Scotland,NA,NA,NA,55.667,-5
4109,36171,MTD489,Escape Stroke Length,Distance covered by a resource in a single locomotory stroke during escape,60,marine,temperate,Firth of Clyde; Scotland,NA,NA,NA,55.667,-5
4112,36172,MTD490,Escape Stroke Length,Distance covered by a resource in a single locomotory stroke during escape,60,marine,temperate,Firth of Clyde; Scotland,NA,NA,NA,55.667,-5
4115,36173,MTD491,Escape Stroke Length,Distance covered by a resource in a single locomotory stroke during escape,60,marine,temperate,Firth of Clyde; Scotland,NA,NA,NA,55.667,-5
4118,36174,MTD492,Escape Stroke Length,Distance covered by a resource in a single locomotory stroke during escape,60,marine,temperate,Firth of Clyde; Scotland,NA,NA,NA,55.667,-5
4121,36175,MTD493,Escape Body Velocity,Velocity of the whole body during escape burst movement of a resource,60,marine,temperate,Firth of Clyde; Scotland,NA,NA,NA,55.667,-5
4124,36176,MTD494,Escape Body Velocity,Velocity of the whole body during escape burst movement of a resource,60,marine,temperate,Firth of Clyde; Scotland,NA,NA,NA,55.667,-5
4127,36177,MTD495,Escape Body Velocity,Velocity of the whole body during escape burst movement of a resource,60,marine,temperate,Firth of Clyde; Scotland,NA,NA,NA,55.667,-5
4130,36178,MTD496,Escape Body Velocity,Velocity of the whole body during escape burst movement of a resource,60,marine,temperate,Firth of Clyde; Scotland,NA,NA,NA,55.667,-5
4133,36179,MTD497,Escape Tail Beat Rate,Rate of tail beats of a resource individual during locomotion for escape,60,marine,temperate,Firth of Clyde & northern North Sea of Peterhead; Scotland,NA,NA,NA,55.667,-5
4155,36180,MTD498,Escape Tail Beat Rate,Rate of tail beats of a resource individual during locomotion for escape,60,marine,temperate,Firth of Clyde & northern North Sea of Peterhead; Scotland,NA,NA,NA,55.667,-5
4166,36181,MTD499,Escape Body Velocity,Velocity of the whole body during escape burst movement of a resource,60,marine,temperate,Firth of Clyde & northern North Sea of Peterhead; Scotland,NA,NA,NA,55.667,-5
4188,36182,MTD500,Escape Body Velocity,Velocity of the whole body during escape burst movement of a resource,60,marine,temperate,Firth of Clyde & northern North Sea of Peterhead; Scotland,NA,NA,NA,55.667,-5
4201,36183,MTD501,Escape Body Velocity,Velocity of the whole body during escape burst movement of a resource,36,terrestrial,temperate,Western and Southwestern Europe,NA,NA,NA,46.498,3.823
4207,36184,MTD502,Escape Body Velocity,Velocity of the whole body during escape burst movement of a resource,36,terrestrial,temperate,Western and Southwestern Europe,NA,NA,NA,46.498,3.823
4213,36185,MTD503,Escape Body Velocity,Velocity of the whole body during escape burst movement of a resource,44,terrestrial,temperate,Western and Southwestern Europe,NA,NA,NA,46.498,3.823
4219,36186,MTD504,Escape Body Velocity,Velocity of the whole body during escape burst movement of a resource,24,terrestrial,temperate,Western and Southwestern Europe,NA,NA,NA,46.498,3.823
