title,taxon,sample_start_date,sample_start_time,sample_end_date,sample_end_time,value,sample_location_info,sample_lat_DD,sample_long_DD,sample_info,sample_name,sample_sex,location_description,location_environment,study_lat_DD,study_long_DD,spatial_accuracy,location_extent,geo_datum,species_id_method,study_design,sampling_strategy,sampling_method,sampling_protocol,measurement_unit,study_collection_area,value_transform
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2012-11-07,,2012-11-08,,1,Chapman Rd.,27.616367,-82.5353,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2012-11-07,,2012-11-08,,2,Grassfarm Rd.,27.627967,-82.496833,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2012-11-07,,2012-11-08,,1,Port,27.640483,-82.552667,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2012-11-07,,2012-11-08,,2,Parrish,27.57505,-82.419667,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2012-11-07,,2012-11-08,,2,Parrish/Britt Rd.,27.564967,-82.424886,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2013-01-09,,2013-01-10,,24,Chapman Rd.,27.616367,-82.5353,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2013-04-10,,2013-04-11,,4,Grassfarm Rd.,27.627967,-82.496833,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2013-04-10,,2013-04-11,,24,Port,27.640483,-82.552667,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2013-04-10,,2013-04-11,,15,Buffalo Creek Ball Park,27.578355,-82.483695,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2013-04-11,,2013-04-12,,9,Grassfarm Rd.,27.627967,-82.496833,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2013-04-11,,2013-04-12,,134,Port,27.640483,-82.552667,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2013-04-11,,2013-04-12,,7,Parrish,27.57505,-82.419667,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2013-04-11,,2013-04-12,,5,Parrish,27.57484,-82.419638,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2013-04-15,,2013-04-16,,2,Frog Creek,27.590917,-82.548,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2013-04-15,,2013-04-16,,68,Port,27.640483,-82.552667,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2013-04-22,,2013-04-23,,2,Carrs,27.554018,-82.545481,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2013-04-22,,2013-04-23,,4,Lakewood Ranch,27.419517,-82.4262,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2013-04-22,,2013-04-23,,11,Singletary Rd,27.34712,-82.243525,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2013-04-22,,2013-04-23,,6,Wauchula Rd.,27.426958,-82.133258,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2013-04-22,,2013-04-23,,60,Bear Bay Rd.,27.47078,-82.16993,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2013-04-22,,2013-04-23,,6,Parrish,27.57484,-82.419638,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2013-04-22,,2013-04-23,,2,Parrish/Britt Rd.,27.564967,-82.424886,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2013-04-22,,2013-04-23,,7,Bradley Rd.,27.60315,-82.098133,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2013-04-29,,2013-04-30,,1,French,27.603067,-82.535717,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2013-04-29,,2013-04-30,,15,Grassfarm Rd.,27.627967,-82.496833,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2013-05-06,,2013-05-07,,1,Grassfarm Rd.,27.627967,-82.496833,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2013-05-06,,2013-05-07,,1,Carrs,27.554018,-82.545481,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2013-05-06,,2013-05-07,,2,Palm-Aire,27.406663,-82.504054,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2013-05-06,,2013-05-07,,1,Magnolia Manor,27.481256,-82.48042,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2013-05-06,,2013-05-07,,1,Rye Rd,27.484586,-82.40161,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2013-05-06,,2013-05-07,,1,Upper Manatee,27.51261,-82.4319,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2013-05-06,,2013-05-07,,1,Mossy Hammock,27.286571,-82.23038,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2013-05-06,,2013-05-07,,2,Sandy Baptist,27.272953,-82.116503,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2013-05-06,,2013-05-07,,13,Bear Bay Rd.,27.47078,-82.16993,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2013-05-06,,2013-05-07,,1,Prichard Rd.,27.639167,-82.417083,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2013-05-06,,2013-05-07,,1,Thousand Oaks,27.564989,-82.480332,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2013-05-06,,2013-05-07,,1,Bunker Hill Church,27.591467,-82.19985,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2013-05-06,,2013-05-07,,4,Bradley Rd.,27.60315,-82.098133,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2013-05-06,,2013-05-07,,41,Carlton Rd.,27.613375,-82.123478,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2013-05-06,,2013-05-07,,1,Keentown,27.570935,-82.137841,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2013-05-06,,2013-05-07,,1,Palmetto Ball Park,27.531,-82.58235,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2013-05-07,,2013-05-08,,1,Church,27.600978,-82.529357,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2013-05-09,,2013-05-10,,1,Parrish/Britt Rd.,27.564967,-82.424886,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2013-05-13,,2013-05-14,,11,Grassfarm Rd.,27.627967,-82.496833,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2013-05-13,,2013-05-14,,4,Fielding,27.529167,-82.588117,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2013-05-13,,2013-05-14,,1,Carrs,27.554018,-82.545481,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2013-05-13,,2013-05-14,,1,Orbans,27.50312,-82.65739,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2013-05-13,,2013-05-14,,31,Bolleteries Soccer field,27.447151,-82.62052,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2013-05-13,,2013-05-14,,1,Samoset,27.46947,-82.52402,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2013-05-13,,2013-05-14,,1,Mullins,27.439449,-82.548928,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2013-05-13,,2013-05-14,,2,Palm-Aire,27.406663,-82.504054,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2013-05-13,,2013-05-14,,10,Magnolia Manor,27.481256,-82.48042,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2013-05-13,,2013-05-14,,1,Lakewood Ranch,27.419517,-82.4262,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2013-05-13,,2013-05-14,,1,Rye Rd,27.484586,-82.40161,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2013-05-13,,2013-05-14,,3,Braden Pines,27.43889,-82.43865,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2013-05-13,,2013-05-14,,1,Jamie's Way,27.46357,-82.30379,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2013-05-13,,2013-05-14,,4,Myakka,27.349733,-82.157581,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2013-05-13,,2013-05-14,,2,Sandy Baptist,27.272953,-82.116503,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2013-05-13,,2013-05-14,,1,Bunker Hill Church,27.591467,-82.19985,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2013-05-13,,2013-05-14,,6,Bradley Rd.,27.60315,-82.098133,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2013-05-13,,2013-05-14,,11,Carlton Rd.,27.613375,-82.123478,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2013-05-13,,2013-05-14,,2,Braden River Park,27.44893,-82.498664,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2013-05-13,,2013-05-14,,3,Lakewood Ranch HS,27.44242,-82.43578,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2013-05-13,,2013-05-14,,2,Buffalo Creek Ball Park,27.578355,-82.483695,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2013-05-14,,2013-05-15,,3,Parrish,27.57484,-82.419638,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2013-05-15,,2013-05-16,,1,Church,27.600978,-82.529357,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2013-05-15,,2013-05-16,,4,French,27.603067,-82.535717,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2013-05-15,,2013-05-16,,56,Port,27.640483,-82.552667,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2013-05-15,,2013-05-16,,3,Parrish,27.57484,-82.419638,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2013-05-15,,2013-05-16,,2,Parrish/Britt Rd.,27.564967,-82.424886,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2013-05-16,,2013-05-17,,33,Grassfarm Rd.,27.627967,-82.496833,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2013-05-16,,2013-05-17,,163,Port,27.640483,-82.552667,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2013-05-16,,2013-05-17,,4,Waterline Rd,27.4894,-82.361667,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2013-05-16,,2013-05-17,,1,Parrish/Britt Rd.,27.564967,-82.424886,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2013-05-20,,2013-05-21,,1,Carrs,27.554018,-82.545481,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2013-05-20,,2013-05-21,,2,Orbans,27.50312,-82.65739,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2013-05-20,,2013-05-21,,15,Mote Ranch,27.4197,-82.47982,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2013-05-20,,2013-05-21,,3,Tallevast,27.4266,-82.52471,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2013-05-20,,2013-05-21,,2,Lakewood Ranch,27.419517,-82.4262,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2013-05-20,,2013-05-21,,13,Thousand Oaks,27.564989,-82.480332,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2013-05-20,,2013-05-21,,2,Bunker Hill Church,27.591467,-82.19985,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2013-05-20,,2013-05-21,,14,Carlton Rd.,27.613375,-82.123478,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2013-05-20,,2013-05-21,,3,Palmetto Ball Park,27.531,-82.58235,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2013-05-20,,2013-05-21,,8,Buffalo Creek Ball Park,27.578355,-82.483695,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2013-05-21,,2013-05-22,,4,Buffalo Creek Ball Park,27.578355,-82.483695,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2013-05-22,,2013-05-23,,2,Parrish,27.57484,-82.419638,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2013-05-23,,2013-05-24,,6,French,27.603067,-82.535717,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2013-05-28,,2013-05-29,,1,Frog Creek,27.590917,-82.548,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2013-05-28,,2013-05-29,,1,Fielding,27.529167,-82.588117,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2013-05-28,,2013-05-29,,1,Mullins,27.439449,-82.548928,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2013-05-28,,2013-05-29,,7,Mote Ranch,27.4197,-82.47982,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2013-05-28,,2013-05-29,,2,Tallevast,27.4266,-82.52471,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2013-05-28,,2013-05-29,,7,Soccer Field,27.426485,-82.376623,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2013-05-28,,2013-05-29,,1,Rye Rd,27.484586,-82.40161,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2013-05-28,,2013-05-29,,18,Braden Pines,27.43889,-82.43865,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2013-05-28,,2013-05-29,,1,Upper Manatee,27.51261,-82.4319,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2013-05-28,,2013-05-29,,3,Jamie's Way,27.46357,-82.30379,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2013-05-28,,2013-05-29,,3,Gopher Hill,27.40805,-82.260329,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2013-05-28,,2013-05-29,,9,Myakka,27.349733,-82.157581,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2013-05-28,,2013-05-29,,1,Sandy Baptist,27.272953,-82.116503,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2013-05-28,,2013-05-29,,3,Erie Rd.,27.574079,-82.5041,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2013-05-28,,2013-05-29,,1,Thousand Oaks,27.564989,-82.480332,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
Manatee County Monitoring Anopheles quadrimaculatus,Anopheles quadrimaculatus,2013-05-28,,2013-05-29,,1,Parrish,27.57505,-82.419667,adult,,female,Manatee County,,,,,,,SPECIES_MORPHO,,,"LIGHT,CO2",CDC_LIGHT,individuals,,
