EZE00100082,18010503,TMIN,110,,,E,
GM000010962,18010503,PRCP,0,,,E,
ITE00100554,18010503,TMAX,185,,,E,
ITE00100554,18010503,TMIN,96,,,E,
EZE00100082,18010504,TMAX,232,,,E,
EZE00100082,18010504,TMIN,113,,,E,
GM000010962,18010504,PRCP,0,,,E,
ITE00100554,18010504,TMAX,200,,,E,
ITE00100554,18010504,TMIN,146,,,E,
EZE00100082,18010505,TMAX,231,,,E,
EZE00100082,18010505,TMIN,120,,,E,
GM000010962,18010505,PRCP,69,,,E,
ITE00100554,18010505,TMAX,191,,,E,
ITE00100554,18010505,TMIN,129,,,E,
EZE00100082,18010506,TMAX,216,,,E,
EZE00100082,18010506,TMIN,139,,,E,
GM000010962,18010506,PRCP,43,,,E,
ITE00100554,18010506,TMAX,204,,,E,
ITE00100554,18010506,TMIN,144,,,E,
EZE00100082,18010507,TMAX,227,,,E,
EZE00100082,18010507,TMIN,129,,,E,
GM000010962,18010507,PRCP,0,,,E,
ITE00100554,18010507,TMAX,204,,,E,
ITE00100554,18010507,TMIN,146,,,E,
EZE00100082,18010508,TMAX,201,,,E,
EZE00100082,18010508,TMIN,129,,,E,
GM000010962,18010508,PRCP,82,,,E,
ITE00100554,18010508,TMAX,191,,,E,
ITE00100554,18010508,TMIN,154,,,E,
EZE00100082,18010509,TMAX,197,,,E,
EZE00100082,18010509,TMIN,139,,,E,
GM000010962,18010509,PRCP,51,,,E,
ITE00100554,18010509,TMAX,209,,,E,
ITE00100554,18010509,TMIN,154,,,E,
EZE00100082,18010510,TMAX,151,,,E,
EZE00100082,18010510,TMIN,100,,,E,
GM000010962,18010510,PRCP,10,,,E,
ITE00100554,18010510,TMAX,229,,,E,
ITE00100554,18010510,TMIN,153,,,E,
EZE00100082,18010511,TMAX,175,,,E,
EZE00100082,18010511,TMIN,78,,,E,
GM000010962,18010511,PRCP,0,,,E,
ITE00100554,18010511,TMAX,209,,,E,
ITE00100554,18010511,TMIN,134,,,E,
EZE00100082,18010512,TMAX,203,,,E,
EZE00100082,18010512,TMIN,93,,,E,
GM000010962,18010512,PRCP,0,,,E,
ITE00100554,18010512,TMAX,216,,,E,
ITE00100554,18010512,TMIN,146,,,E,
EZE00100082,18010513,TMAX,230,,,E,
EZE00100082,18010513,TMIN,114,,,E,
GM000010962,18010513,PRCP,0,,,E,
ITE00100554,18010513,TMAX,223,,,E,
ITE00100554,18010513,TMIN,154,,,E,
EZE00100082,18010514,TMAX,177,,,E,
EZE00100082,18010514,TMIN,99,,,E,
GM000010962,18010514,PRCP,48,,,E,
ITE00100554,18010514,TMAX,228,,,E,
ITE00100554,18010514,TMIN,159,,,E,
EZE00100082,18010515,TMAX,185,,,E,
EZE00100082,18010515,TMIN,83,,,E,
GM000010962,18010515,PRCP,0,,,E,
ITE00100554,18010515,TMAX,229,,,E,
ITE00100554,18010515,TMIN,159,,,E,
EZE00100082,18010516,TMAX,251,,,E,
EZE00100082,18010516,TMIN,113,,,E,
GM000010962,18010516,PRCP,0,,,E,
ITE00100554,18010516,TMAX,238,,,E,
ITE00100554,18010516,TMIN,166,,,E,
EZE00100082,18010517,TMAX,265,,,E,
EZE00100082,18010517,TMIN,144,,,E,
GM000010962,18010517,PRCP,0,,,E,
ITE00100554,18010517,TMAX,221,,,E,
ITE00100554,18010517,TMIN,175,,,E,
EZE00100082,18010518,TMAX,271,,,E,
EZE00100082,18010518,TMIN,165,,,E,
GM000010962,18010518,PRCP,0,,,E,
ITE00100554,18010518,TMAX,225,,,E,
ITE00100554,18010518,TMIN,154,,,E,
EZE00100082,18010519,TMAX,276,,,E,
EZE00100082,18010519,TMIN,174,,,E,
GM000010962,18010519,PRCP,0,,,E,
ITE00100554,18010519,TMAX,213,,,E,
ITE00100554,18010519,TMIN,178,,,E,
EZE00100082,18010520,TMAX,281,,,E,
EZE00100082,18010520,TMIN,177,,,E,
GM000010962,18010520,PRCP,0,,,E,
ITE00100554,18010520,TMAX,200,,,E,
ITE00100554,18010520,TMIN,166,,,E,
EZE00100082,18010521,TMAX,275,,,E,
EZE00100082,18010521,TMIN,166,,,E,
GM000010962,18010521,PRCP,6,,,E,
ITE00100554,18010521,TMAX,213,,,E,
ITE00100554,18010521,TMIN,150,,,E,
EZE00100082,18010522,TMAX,269,,,E,
EZE00100082,18010522,TMIN,155,,,E,
GM000010962,18010522,PRCP,294,,,E,
ITE00100554,18010522,TMAX,213,,,E,
ITE00100554,18010522,TMIN,154,,,E,
EZE00100082,18010523,TMAX,272,,,E,
EZE00100082,18010523,TMIN,165,,,E,
GM000010962,18010523,PRCP,11,,,E,
ITE00100554,18010523,TMAX,204,,,E,
ITE00100554,18010523,TMIN,154,,,E,
EZE00100082,18010524,TMAX,276,,,E,
EZE00100082,18010524,TMIN,172,,,E,
GM000010962,18010524,PRCP,5,,,E,
ITE00100554,18010524,TMAX,225,,,E,
ITE00100554,18010524,TMIN,146,,,E,
EZE00100082,18010525,TMAX,275,,,E,
EZE00100082,18010525,TMIN,167,,,E,
GM000010962,18010525,PRCP,97,,,E,
ITE00100554,18010525,TMAX,225,,,E,
ITE00100554,18010525,TMIN,166,,,E,
EZE00100082,18010526,TMAX,256,,,E,
EZE00100082,18010526,TMIN,158,,,E,
GM000010962,18010526,PRCP,3,,,E,
ITE00100554,18010526,TMAX,229,,,E,
ITE00100554,18010526,TMIN,165,,,E,
EZE00100082,18010527,TMAX,266,,,E,
EZE00100082,18010527,TMIN,138,,,E,
GM000010962,18010527,PRCP,31,,,E,
ITE00100554,18010527,TMAX,225,,,E,
ITE00100554,18010527,TMIN,175,,,E,
EZE00100082,18010528,TMAX,220,,,E,
EZE00100082,18010528,TMIN,131,,,E,
GM000010962,18010528,PRCP,0,,,E,
ITE00100554,18010528,TMAX,225,,,E,
ITE00100554,18010528,TMIN,129,,,E,
EZE00100082,18010529,TMAX,251,,,E,
EZE00100082,18010529,TMIN,148,,,E,
GM000010962,18010529,PRCP,0,,,E,
ITE00100554,18010529,TMAX,238,,,E,
ITE00100554,18010529,TMIN,156,,,E,
EZE00100082,18010530,TMAX,269,,,E,
EZE00100082,18010530,TMIN,158,,,E,
GM000010962,18010530,PRCP,0,,,E,
ITE00100554,18010530,TMAX,204,,,E,
ITE00100554,18010530,TMIN,166,,,E,
EZE00100082,18010531,TMAX,254,,,E,
EZE00100082,18010531,TMIN,180,,,E,
GM000010962,18010531,PRCP,167,,,E,
ITE00100554,18010531,TMAX,166,,,E,
ITE00100554,18010531,TMIN,166,,,E,
EZE00100082,18010601,TMAX,220,,,E,
EZE00100082,18010601,TMIN,152,,,E,
GM000010962,18010601,PRCP,18,,,E,
ITE00100554,18010601,TMAX,216,,,E,
ITE00100554,18010601,TMIN,135,,,E,
EZE00100082,18010602,TMAX,208,,,E,
EZE00100082,18010602,TMIN,140,,,E,
GM000010962,18010602,PRCP,3,,,E,
ITE00100554,18010602,TMAX,229,,,E,
ITE00100554,18010602,TMIN,154,,,E,
EZE00100082,18010603,TMAX,220,,,E,
EZE00100082,18010603,TMIN,160,,,E,
GM000010962,18010603,PRCP,0,,,E,
ITE00100554,18010603,TMAX,235,,,E,
ITE00100554,18010603,TMIN,173,,,E,
EZE00100082,18010604,TMAX,243,,,E,
EZE00100082,18010604,TMIN,152,,,E,
GM000010962,18010604,PRCP,152,,,E,
ITE00100554,18010604,TMAX,235,,,E,
ITE00100554,18010604,TMIN,156,,,E,
EZE00100082,18010605,TMAX,244,,,E,
EZE00100082,18010605,TMIN,180,,,E,
GM000010962,18010605,PRCP,102,,,E,
ITE00100554,18010605,TMAX,254,,,E,
ITE00100554,18010605,TMIN,179,,,E,
EZE00100082,18010606,TMAX,236,,,E,
EZE00100082,18010606,TMIN,175,,,E,
GM000010962,18010606,PRCP,54,,,E,
ITE00100554,18010606,TMAX,231,,,E,
ITE00100554,18010606,TMIN,185,,,E,
EZE00100082,18010607,TMAX,213,,,E,
EZE00100082,18010607,TMIN,154,,,E,
GM000010962,18010607,PRCP,141,,,E,
ITE00100554,18010607,TMAX,250,,,E,
ITE00100554,18010607,TMIN,160,,,E,
EZE00100082,18010608,TMAX,203,,,E,
EZE00100082,18010608,TMIN,145,,,E,
GM000010962,18010608,PRCP,16,,,E,
ITE00100554,18010608,TMAX,231,,,E,
ITE00100554,18010608,TMIN,173,,,E,
EZE00100082,18010609,TMAX,219,,,E,
EZE00100082,18010609,TMIN,144,,,E,
GM000010962,18010609,PRCP,0,,,E,
ITE00100554,18010609,TMAX,250,,,E,
ITE00100554,18010609,TMIN,163,,,E,
EZE00100082,18010610,TMAX,223,,,E,
EZE00100082,18010610,TMIN,143,,,E,
GM000010962,18010610,PRCP,0,,,E,
ITE00100554,18010610,TMAX,263,,,E,
ITE00100554,18010610,TMIN,198,,,E,
EZE00100082,18010611,TMAX,206,,,E,
EZE00100082,18010611,TMIN,140,,,E,
GM000010962,18010611,PRCP,0,,,E,
ITE00100554,18010611,TMAX,275,,,E,
ITE00100554,18010611,TMIN,200,,,E,
EZE00100082,18010612,TMAX,175,,,E,
EZE00100082,18010612,TMIN,118,,,E,
GM000010962,18010612,PRCP,33,,,E,
ITE00100554,18010612,TMAX,238,,,E,
ITE00100554,18010612,TMIN,191,,,E,
EZE00100082,18010613,TMAX,195,,,E,
EZE00100082,18010613,TMIN,116,,,E,
GM000010962,18010613,PRCP,0,,,E,
ITE00100554,18010613,TMAX,225,,,E,
ITE00100554,18010613,TMIN,175,,I,E,
EZE00100082,18010614,TMAX,135,,,E,
EZE00100082,18010614,TMIN,101,,,E,
GM000010962,18010614,PRCP,53,,,E,
ITE00100554,18010614,TMAX,154,,I,E,
ITE00100554,18010614,TMIN,146,,,E,
EZE00100082,18010615,TMAX,155,,,E,
EZE00100082,18010615,TMIN,95,,,E,
GM000010962,18010615,PRCP,25,,,E,
ITE00100554,18010615,TMAX,204,,,E,
ITE00100554,18010615,TMIN,144,,,E,
EZE00100082,18010616,TMAX,170,,,E,
EZE00100082,18010616,TMIN,102,,,E,
GM000010962,18010616,PRCP,7,,,E,
ITE00100554,18010616,TMAX,238,,,E,
ITE00100554,18010616,TMIN,141,,,E,
EZE00100082,18010617,TMAX,150,,,E,
EZE00100082,18010617,TMIN,89,,,E,
GM000010962,18010617,PRCP,49,,,E,
ITE00100554,18010617,TMAX,229,,,E,
ITE00100554,18010617,TMIN,146,,,E,
EZE00100082,18010618,TMAX,160,,,E,
EZE00100082,18010618,TMIN,120,,,E,
GM000010962,18010618,PRCP,37,,,E,
ITE00100554,18010618,TMAX,229,,,E,
ITE00100554,18010618,TMIN,140,,,E,
EZE00100082,18010619,TMAX,171,,,E,
EZE00100082,18010619,TMIN,120,,,E,
GM000010962,18010619,PRCP,0,,,E,
ITE00100554,18010619,TMAX,229,,,E,
ITE00100554,18010619,TMIN,154,,,E,
EZE00100082,18010620,TMAX,168,,,E,
EZE00100082,18010620,TMIN,121,,,E,
GM000010962,18010620,PRCP,0,,,E,
ITE00100554,18010620,TMAX,241,,,E,
ITE00100554,18010620,TMIN,154,,,E,
EZE00100082,18010621,TMAX,194,,,E,
EZE00100082,18010621,TMIN,131,,,E,
GM000010962,18010621,PRCP,0,,,E,
ITE00100554,18010621,TMAX,254,,,E,
ITE00100554,18010621,TMIN,175,,,E,
EZE00100082,18010622,TMAX,195,,,E,
EZE00100082,18010622,TMIN,115,,,E,
GM000010962,18010622,PRCP,32,,,E,
ITE00100554,18010622,TMAX,250,,,E,
ITE00100554,18010622,TMIN,191,,,E,
EZE00100082,18010623,TMAX,231,,,E,
EZE00100082,18010623,TMIN,110,,,E,
GM000010962,18010623,PRCP,45,,,E,
ITE00100554,18010623,TMAX,271,,,E,
ITE00100554,18010623,TMIN,191,,,E,
EZE00100082,18010624,TMAX,206,,,E,
EZE00100082,18010624,TMIN,148,,,E,
GM000010962,18010624,PRCP,104,,,E,
ITE00100554,18010624,TMAX,271,,,E,
ITE00100554,18010624,TMIN,200,,,E,
EZE00100082,18010625,TMAX,236,,,E,
EZE00100082,18010625,TMIN,143,,,E,
GM000010962,18010625,PRCP,25,,,E,
ITE00100554,18010625,TMAX,266,,,E,
ITE00100554,18010625,TMIN,209,,,E,
EZE00100082,18010626,TMAX,185,,,E,
EZE00100082,18010626,TMIN,139,,,E,
GM000010962,18010626,PRCP,102,,,E,
ITE00100554,18010626,TMAX,271,,,E,
ITE00100554,18010626,TMIN,196,,,E,
EZE00100082,18010627,TMAX,220,,,E,
EZE00100082,18010627,TMIN,120,,,E,
GM000010962,18010627,PRCP,33,,,E,
ITE00100554,18010627,TMAX,271,,,E,
ITE00100554,18010627,TMIN,200,,,E,
EZE00100082,18010628,TMAX,240,,,E,
EZE00100082,18010628,TMIN,124,,,E,
GM000010962,18010628,PRCP,0,,,E,
ITE00100554,18010628,TMAX,275,,,E,
ITE00100554,18010628,TMIN,204,,,E,
EZE00100082,18010629,TMAX,264,,,E,
EZE00100082,18010629,TMIN,149,,,E,
GM000010962,18010629,PRCP,0,,,E,
ITE00100554,18010629,TMAX,288,,,E,
ITE00100554,18010629,TMIN,200,,,E,
EZE00100082,18010630,TMAX,268,,,E,
EZE00100082,18010630,TMIN,154,,,E,
GM000010962,18010630,PRCP,0,,,E,
ITE00100554,18010630,TMAX,296,,,E,
ITE00100554,18010630,TMIN,216,,,E,
EZE00100082,18010701,TMAX,237,,,E,
EZE00100082,18010701,TMIN,186,,,E,
GM000010962,18010701,PRCP,57,,,E,
ITE00100554,18010701,TMAX,288,,,E,
ITE00100554,18010701,TMIN,198,,,E,
EZE00100082,18010702,TMAX,236,,,E,
EZE00100082,18010702,TMIN,176,,,E,
GM000010962,18010702,PRCP,63,,,E,
ITE00100554,18010702,TMAX,250,,,E,
ITE00100554,18010702,TMIN,216,,,E,
EZE00100082,18010703,TMAX,217,,,E,
EZE00100082,18010703,TMIN,164,,,E,
GM000010962,18010703,PRCP,145,,,E,
ITE00100554,18010703,TMAX,250,,,E,
ITE00100554,18010703,TMIN,198,,,E,
EZE00100082,18010704,TMAX,213,,,E,
EZE00100082,18010704,TMIN,153,,,E,
GM000010962,18010704,PRCP,2,,,E,
ITE00100554,18010704,TMAX,266,,,E,
ITE00100554,18010704,TMIN,190,,,E,
EZE00100082,18010705,TMAX,212,,,E,
EZE00100082,18010705,TMIN,160,,,E,
GM000010962,18010705,PRCP,27,,,E,
ITE00100554,18010705,TMAX,269,,,E,
ITE00100554,18010705,TMIN,191,,,E,
EZE00100082,18010706,TMAX,216,,,E,
EZE00100082,18010706,TMIN,160,,,E,
GM000010962,18010706,PRCP,2,,,E,
ITE00100554,18010706,TMAX,275,,,E,
ITE00100554,18010706,TMIN,206,,,E,
EZE00100082,18010707,TMAX,289,,,E,
EZE00100082,18010707,TMIN,175,,,E,
GM000010962,18010707,PRCP,0,,,E,
ITE00100554,18010707,TMAX,296,,,E,
ITE00100554,18010707,TMIN,209,,,E,
EZE00100082,18010708,TMAX,337,,,E,
EZE00100082,18010708,TMIN,196,,,E,
GM000010962,18010708,PRCP,0,,,E,
ITE00100554,18010708,TMAX,306,,,E,
ITE00100554,18010708,TMIN,225,,,E,
EZE00100082,18010709,TMAX,250,,,E,
EZE00100082,18010709,TMIN,181,,,E,
GM000010962,18010709,PRCP,98,,,E,
ITE00100554,18010709,TMAX,275,,,E,
ITE00100554,18010709,TMIN,234,,,E,
EZE00100082,18010710,TMAX,211,,,E,
EZE00100082,18010710,TMIN,168,,,E,
GM000010962,18010710,PRCP,6,,,E,
ITE00100554,18010710,TMAX,225,,,E,
ITE00100554,18010710,TMIN,191,,,E,
EZE00100082,18010711,TMAX,190,,,E,
EZE00100082,18010711,TMIN,150,,,E,
GM000010962,18010711,PRCP,52,,,E,
ITE00100554,18010711,TMAX,250,,,E,
ITE00100554,18010711,TMIN,159,,,E,
EZE00100082,18010712,TMAX,210,,,E,
EZE00100082,18010712,TMIN,140,,,E,
GM000010962,18010712,PRCP,2,,,E,
ITE00100554,18010712,TMAX,275,,,E,
ITE00100554,18010712,TMIN,184,,,E,
EZE00100082,18010713,TMAX,193,,,E,
EZE00100082,18010713,TMIN,144,,,E,
GM000010962,18010713,PRCP,1,,,E,
ITE00100554,18010713,TMAX,284,,,E,
ITE00100554,18010713,TMIN,188,,,E,
EZE00100082,18010714,TMAX,222,,,E,
EZE00100082,18010714,TMIN,154,,,E,
GM000010962,18010714,PRCP,82,,,E,
ITE00100554,18010714,TMAX,284,,,E,
ITE00100554,18010714,TMIN,209,,,E,
EZE00100082,18010715,TMAX,250,,,E,
EZE00100082,18010715,TMIN,163,,,E,
GM000010962,18010715,PRCP,30,,,E,
ITE00100554,18010715,TMAX,271,,,E,
ITE00100554,18010715,TMIN,185,,,E,
EZE00100082,18010716,TMAX,208,,,E,
EZE00100082,18010716,TMIN,166,,,E,
GM000010962,18010716,PRCP,36,,,E,
ITE00100554,18010716,TMAX,221,,,E,
ITE00100554,18010716,TMIN,184,,,E,
EZE00100082,18010717,TMAX,229,,,E,
EZE00100082,18010717,TMIN,157,,,E,
GM000010962,18010717,PRCP,4,,,E,
ITE00100554,18010717,TMAX,209,,,E,
ITE00100554,18010717,TMIN,163,,,E,
EZE00100082,18010718,TMAX,218,,,E,
EZE00100082,18010718,TMIN,154,,,E,
GM000010962,18010718,PRCP,6,,,E,
ITE00100554,18010718,TMAX,225,,,E,
ITE00100554,18010718,TMIN,154,,,E,
EZE00100082,18010719,TMAX,214,,,E,
EZE00100082,18010719,TMIN,153,,,E,
GM000010962,18010719,PRCP,2,,,E,
ITE00100554,18010719,TMAX,248,,,E,
ITE00100554,18010719,TMIN,163,,,E,
EZE00100082,18010720,TMAX,220,,,E,
EZE00100082,18010720,TMIN,170,,,E,
GM000010962,18010720,PRCP,0,,,E,
ITE00100554,18010720,TMAX,250,,,E,
ITE00100554,18010720,TMIN,175,,,E,
EZE00100082,18010721,TMAX,196,,,E,
EZE00100082,18010721,TMIN,164,,,E,
GM000010962,18010721,PRCP,1,,,E,
ITE00100554,18010721,TMAX,273,,,E,
ITE00100554,18010721,TMIN,188,,,E,
EZE00100082,18010722,TMAX,203,,,E,
EZE00100082,18010722,TMIN,158,,,E,
GM000010962,18010722,PRCP,20,,,E,
ITE00100554,18010722,TMAX,288,,,E,
ITE00100554,18010722,TMIN,188,,,E,
EZE00100082,18010723,TMAX,231,,,E,
EZE00100082,18010723,TMIN,179,,,E,
GM000010962,18010723,PRCP,7,,,E,
ITE00100554,18010723,TMAX,288,,,E,
ITE00100554,18010723,TMIN,200,,,E,
EZE00100082,18010724,TMAX,254,,,E,
EZE00100082,18010724,TMIN,184,,,E,
GM000010962,18010724,PRCP,0,,,E,
ITE00100554,18010724,TMAX,296,,,E,
ITE00100554,18010724,TMIN,209,,,E,
EZE00100082,18010725,TMAX,289,,,E,
EZE00100082,18010725,TMIN,176,,,E,
GM000010962,18010725,PRCP,0,,,E,
ITE00100554,18010725,TMAX,225,,,E,
ITE00100554,18010725,TMIN,219,,,E,
EZE00100082,18010726,TMAX,235,,,E,
EZE00100082,18010726,TMIN,166,,,E,
GM000010962,18010726,PRCP,207,,,E,
ITE00100554,18010726,TMAX,256,,,E,
ITE00100554,18010726,TMIN,179,,,E,
EZE00100082,18010727,TMAX,226,,,E,
EZE00100082,18010727,TMIN,164,,,E,
GM000010962,18010727,PRCP,0,,,E,
ITE00100554,18010727,TMAX,259,,,E,
ITE00100554,18010727,TMIN,198,,,E,
EZE00100082,18010728,TMAX,256,,,E,
EZE00100082,18010728,TMIN,171,,,E,
GM000010962,18010728,PRCP,0,,,E,
ITE00100554,18010728,TMAX,275,,,E,
ITE00100554,18010728,TMIN,200,,,E,
EZE00100082,18010729,TMAX,267,,,E,
EZE00100082,18010729,TMIN,183,,,E,
GM000010962,18010729,PRCP,24,,,E,
ITE00100554,18010729,TMAX,281,,,E,
ITE00100554,18010729,TMIN,204,,,E,
EZE00100082,18010730,TMAX,258,,,E,
EZE00100082,18010730,TMIN,166,,,E,
GM000010962,18010730,PRCP,0,,,E,
ITE00100554,18010730,TMAX,291,,,E,
ITE00100554,18010730,TMIN,216,,,E,
EZE00100082,18010731,TMAX,270,,,E,
EZE00100082,18010731,TMIN,195,,,E,
GM000010962,18010731,PRCP,79,,,E,
ITE00100554,18010731,TMAX,298,,,E,
ITE00100554,18010731,TMIN,238,,,E,
EZE00100082,18010801,TMAX,251,,,E,
EZE00100082,18010801,TMIN,168,,,E,
GM000010962,18010801,PRCP,8,,,E,
ITE00100554,18010801,TMAX,279,,,E,
ITE00100554,18010801,TMIN,196,,,E,
EZE00100082,18010802,TMAX,228,,,E,
EZE00100082,18010802,TMIN,169,,,E,
GM000010962,18010802,PRCP,54,,,E,
ITE00100554,18010802,TMAX,279,,,E,
ITE00100554,18010802,TMIN,198,,,E,
EZE00100082,18010803,TMAX,225,,,E,
EZE00100082,18010803,TMIN,167,,,E,
GM000010962,18010803,PRCP,33,,,E,
ITE00100554,18010803,TMAX,275,,,E,
ITE00100554,18010803,TMIN,204,,,E,
EZE00100082,18010804,TMAX,235,,,E,
EZE00100082,18010804,TMIN,155,,,E,
GM000010962,18010804,PRCP,20,,,E,
ITE00100554,18010804,TMAX,250,,,E,
ITE00100554,18010804,TMIN,213,,,E,
EZE00100082,18010805,TMAX,228,,,E,
EZE00100082,18010805,TMIN,167,,,E,
GM000010962,18010805,PRCP,169,,,E,
ITE00100554,18010805,TMAX,266,,,E,
ITE00100554,18010805,TMIN,184,,,E,
EZE00100082,18010806,TMAX,188,,,E,
EZE00100082,18010806,TMIN,128,,,E,
GM000010962,18010806,PRCP,52,,,E,
ITE00100554,18010806,TMAX,284,,,E,
ITE00100554,18010806,TMIN,179,,,E,
EZE00100082,18010807,TMAX,206,,,E,
EZE00100082,18010807,TMIN,123,,,E,
GM000010962,18010807,PRCP,0,,,E,
ITE00100554,18010807,TMAX,260,,,E,
ITE00100554,18010807,TMIN,209,,,E,
EZE00100082,18010808,TMAX,217,,,E,
EZE00100082,18010808,TMIN,145,,,E,
GM000010962,18010808,PRCP,0,,,E,
ITE00100554,18010808,TMAX,250,,,E,
ITE00100554,18010808,TMIN,179,,,E,
EZE00100082,18010809,TMAX,230,,,E,
EZE00100082,18010809,TMIN,140,,,E,
GM000010962,18010809,PRCP,0,,,E,
ITE00100554,18010809,TMAX,259,,,E,
ITE00100554,18010809,TMIN,179,,,E,
EZE00100082,18010810,TMAX,251,,,E,
EZE00100082,18010810,TMIN,154,,,E,
GM000010962,18010810,PRCP,1,,,E,
ITE00100554,18010810,TMAX,256,,,E,
ITE00100554,18010810,TMIN,179,,,E,
EZE00100082,18010811,TMAX,235,,,E,
EZE00100082,18010811,TMIN,170,,,E,
GM000010962,18010811,PRCP,0,,,E,
ITE00100554,18010811,TMAX,271,,,E,
ITE00100554,18010811,TMIN,175,,,E,
EZE00100082,18010812,TMAX,254,,,E,
EZE00100082,18010812,TMIN,184,,,E,
GM000010962,18010812,PRCP,0,,,E,
ITE00100554,18010812,TMAX,281,,,E,
ITE00100554,18010812,TMIN,200,,,E,
EZE00100082,18010813,TMAX,257,,,E,
EZE00100082,18010813,TMIN,185,,,E,
GM000010962,18010813,PRCP,0,,,E,
ITE00100554,18010813,TMAX,254,,,E,
ITE00100554,18010813,TMIN,210,,,E,
EZE00100082,18010814,TMAX,251,,,E,
EZE00100082,18010814,TMIN,184,,,E,
GM000010962,18010814,PRCP,86,,,E,
ITE00100554,18010814,TMAX,266,,,E,
ITE00100554,18010814,TMIN,175,,,E,
EZE00100082,18010815,TMAX,258,,,E,
EZE00100082,18010815,TMIN,185,,,E,
GM000010962,18010815,PRCP,51,,,E,
ITE00100554,18010815,TMAX,254,,,E,
ITE00100554,18010815,TMIN,188,,,E,
EZE00100082,18010816,TMAX,203,,,E,
EZE00100082,18010816,TMIN,149,,,E,
GM000010962,18010816,PRCP,8,,,E,
ITE00100554,18010816,TMAX,266,,,E,
ITE00100554,18010816,TMIN,178,,,E,
EZE00100082,18010817,TMAX,194,,,E,
EZE00100082,18010817,TMIN,144,,,E,
GM000010962,18010817,PRCP,19,,,E,
ITE00100554,18010817,TMAX,254,,,E,
ITE00100554,18010817,TMIN,188,,,E,
EZE00100082,18010818,TMAX,211,,,E,
EZE00100082,18010818,TMIN,127,,,E,
GM000010962,18010818,PRCP,13,,,E,
ITE00100554,18010818,TMAX,254,,,E,
ITE00100554,18010818,TMIN,185,,,E,
EZE00100082,18010819,TMAX,242,,,E,
EZE00100082,18010819,TMIN,140,,,E,
GM000010962,18010819,PRCP,0,,,E,
ITE00100554,18010819,TMAX,254,,,E,
ITE00100554,18010819,TMIN,188,,,E,
EZE00100082,18010820,TMAX,255,,,E,
EZE00100082,18010820,TMIN,181,,,E,
GM000010962,18010820,PRCP,0,,,E,
ITE00100554,18010820,TMAX,254,,,E,
ITE00100554,18010820,TMIN,175,,,E,
EZE00100082,18010821,TMAX,248,,,E,
EZE00100082,18010821,TMIN,135,,,E,
GM000010962,18010821,PRCP,0,,,E,
ITE00100554,18010821,TMAX,266,,,E,
ITE00100554,18010821,TMIN,191,,,E,
EZE00100082,18010822,TMAX,182,,,E,
EZE00100082,18010822,TMIN,119,,,E,
GM000010962,18010822,PRCP,1,,,E,
ITE00100554,18010822,TMAX,266,,,E,
ITE00100554,18010822,TMIN,194,,,E,
EZE00100082,18010823,TMAX,211,,,E,
EZE00100082,18010823,TMIN,110,,,E,
GM000010962,18010823,PRCP,1,,,E,
ITE00100554,18010823,TMAX,241,,,E,
ITE00100554,18010823,TMIN,196,,,E,
EZE00100082,18010824,TMAX,221,,,E,
EZE00100082,18010824,TMIN,116,,,E,
GM000010962,18010824,PRCP,0,,,E,
ITE00100554,18010824,TMAX,250,,,E,
ITE00100554,18010824,TMIN,159,,,E,
EZE00100082,18010825,TMAX,207,,,E,
EZE00100082,18010825,TMIN,153,,,E,
GM000010962,18010825,PRCP,0,,,E,
ITE00100554,18010825,TMAX,254,,,E,
ITE00100554,18010825,TMIN,156,,,E,
EZE00100082,18010826,TMAX,201,,,E,
EZE00100082,18010826,TMIN,148,,,E,
GM000010962,18010826,PRCP,0,,,E,
ITE00100554,18010826,TMAX,250,,,E,
ITE00100554,18010826,TMIN,191,,,E,
EZE00100082,18010827,TMAX,220,,,E,
EZE00100082,18010827,TMIN,144,,,E,
GM000010962,18010827,PRCP,0,,,E,
ITE00100554,18010827,TMAX,259,,,E,
ITE00100554,18010827,TMIN,184,,,E,
EZE00100082,18010828,TMAX,253,,,E,
EZE00100082,18010828,TMIN,122,,,E,
GM000010962,18010828,PRCP,0,,,E,
ITE00100554,18010828,TMAX,263,,,E,
ITE00100554,18010828,TMIN,188,,,E,
EZE00100082,18010829,TMAX,216,,,E,
EZE00100082,18010829,TMIN,166,,,E,
GM000010962,18010829,PRCP,0,,,E,
ITE00100554,18010829,TMAX,276,,,E,
ITE00100554,18010829,TMIN,196,,,E,
EZE00100082,18010830,TMAX,205,,,E,
EZE00100082,18010830,TMIN,155,,,E,
GM000010962,18010830,PRCP,0,,,E,
ITE00100554,18010830,TMAX,288,,,E,
ITE00100554,18010830,TMIN,188,,,E,
EZE00100082,18010831,TMAX,257,,,E,
EZE00100082,18010831,TMIN,174,,,E,
GM000010962,18010831,PRCP,1,,,E,
ITE00100554,18010831,TMAX,269,,,E,
ITE00100554,18010831,TMIN,196,,,E,
EZE00100082,18010901,TMAX,243,,,E,
EZE00100082,18010901,TMIN,160,,,E,
GM000010962,18010901,PRCP,59,,,E,
ITE00100554,18010901,TMAX,254,,,E,
ITE00100554,18010901,TMIN,209,,,E,
EZE00100082,18010902,TMAX,225,,,E,
EZE00100082,18010902,TMIN,152,,,E,
GM000010962,18010902,PRCP,25,,,E,
ITE00100554,18010902,TMAX,213,,,E,
